Location,MinTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Temp3pm,Month,RainTomorrow
16,14.3,0.0,5.4,3.2,8.0,22.0,3.0,7.0,11.0,7.0,59.0,52.0,1015.3,7.0,8.0,19.1,2,0
0,24.2,0.0,12.2,6.5,4.0,43.0,1.0,10.0,19.0,9.0,22.0,18.0,1013.4,0.0,4.0,36.7,1,0
27,24.3,0.0,4.0,10.5,9.0,59.0,11.0,11.0,7.0,24.0,64.0,69.0,1002.8,1.0,2.0,30.8,2,0
18,5.5,0.0,2.8,5.4,5.0,17.0,10.0,6.0,7.0,7.0,94.0,59.0,1029.5,8.0,6.0,15.1,5,0
17,3.6,1.0,3.0,10.1,8.0,37.0,11.0,2.0,11.0,17.0,52.0,52.0,1016.5,1.0,2.0,10.9,9,0
5,0.0,0.0,6.922463768115942,7.8,11.0,46.0,9.0,0.0,4.0,11.0,94.0,47.0,1032.0,0.0,3.0,17.9,7,0
7,21.8,0.0,6.8,9.7,1.0,30.0,12.0,4.0,6.0,19.0,57.0,43.0,1010.5,4.0,5.0,33.8,3,0
18,10.3,0.2,3.0,8.1,13.0,54.0,9.0,5.0,24.0,26.0,73.0,56.0,1001.3,7.0,6.0,16.1,9,0
17,10.1,0.0,4.4,1.1,7.0,56.0,12.0,14.0,22.0,20.0,52.0,37.0,1003.2,7.0,7.0,19.2,12,0
21,23.6,0.0,5.4,10.9,0.0,37.0,2.0,2.0,17.0,19.0,65.0,40.0,1012.1,1.0,2.0,32.8,6,0
28,7.3,0.0,2.0,8.1,5.0,28.0,5.0,0.0,11.0,9.0,67.0,68.0,1021.6,2.0,5.0,16.2,6,0
20,13.4,0.4,3.8,8.2,6.0,31.0,13.0,0.0,9.0,20.0,70.0,45.0,1025.3,7.0,5.0,20.6,10,0
11,11.2,0.0,1.2,7.1,7.0,22.0,4.0,9.0,7.0,11.0,88.0,61.0,1017.0,3.0,3.0,21.8,5,0
11,17.1,0.0,11.2,12.9,5.0,46.0,0.0,5.0,11.0,26.0,55.0,46.0,1011.2,0.0,0.0,26.7,2,0
14,3.0,0.0,1.8,8.1,8.0,19.0,13.0,6.0,11.0,11.0,83.0,68.0,1034.9,5.0,7.0,13.6,6,0
17,11.7,0.0,7.2,9.4,9.0,54.0,12.0,5.0,20.0,24.0,52.0,40.0,1013.5,3.0,3.0,17.2,3,0
24,10.7,0.0,5.0,12.8,5.0,33.0,0.0,7.0,15.0,22.0,72.0,47.0,1011.3,1.0,2.0,27.2,2,0
18,12.2,0.0,3.4,11.2,8.0,35.0,3.0,7.0,11.0,17.0,59.0,46.0,1025.8,6.0,1.0,20.1,11,0
2,10.0,0.0,7.6,12.0,7.0,50.0,7.0,13.0,9.0,19.0,53.0,12.0,1010.8,1.0,2.0,33.0,10,0
14,4.2,1.0,1.6,6.3,3.0,35.0,3.0,6.0,19.0,24.0,56.0,52.0,1033.1,7.0,6.0,9.2,6,0
9,15.4,0.6,3.4,7.3,9.0,31.0,3.0,8.0,15.0,15.0,67.0,31.0,1018.6,7.0,1.0,23.9,4,0
6,0.2,0.0,1.6,8.5,6.0,59.0,2.0,9.0,9.0,9.0,77.0,34.0,1017.4,7.0,2.0,16.7,5,0
14,10.1,0.0,4.6,2.3,6.0,54.0,8.0,8.0,28.0,33.0,61.0,55.0,1022.3,7.0,7.0,14.5,12,0
9,16.4,0.0,10.6,5.8,7.0,43.0,7.0,9.0,20.0,31.0,56.0,44.0,1010.1,7.0,4.0,25.5,12,0
21,21.2,0.0,7.2,11.1,0.0,39.0,0.0,4.0,20.0,20.0,53.0,36.0,1014.8,0.0,1.0,31.8,7,0
17,22.2,0.0,8.8,7.8,11.0,65.0,12.0,12.0,28.0,35.0,42.0,16.0,1009.6,4.5,4.5,35.7,2,0
22,19.6,0.0,5.2,0.2,14.0,56.0,13.0,15.0,15.0,31.0,61.0,47.0,1005.3,8.0,7.0,22.9,12,0
15,13.1,0.0,3.8,10.1,0.0,26.0,9.0,0.0,2.0,13.0,56.0,47.0,1015.1,1.0,1.0,24.9,8,0
8,10.6,1.6,2.4,8.5,15.0,59.0,14.0,15.0,31.0,22.0,66.0,44.0,1009.4,6.0,7.0,14.8,5,0
1,0.5,0.0,4.2,10.4,0.0,30.0,0.0,2.0,11.0,17.0,48.0,17.0,1023.8,0.0,0.0,20.8,7,0
20,9.1,0.0,3.4,8.2,15.0,26.0,15.0,0.0,17.0,9.0,72.0,45.0,1033.4,5.0,3.0,19.2,6,0
17,15.5,0.0,6.2,0.7,3.0,30.0,2.0,3.0,11.0,19.0,88.0,67.0,1018.9,4.5,4.5,17.5,1,0
22,13.2,0.0,10.6,12.9,4.0,33.0,15.0,3.0,11.0,20.0,49.0,45.0,1011.4,0.0,1.0,32.8,1,0
0,16.7,0.0,10.8,11.1,2.0,30.0,2.0,12.0,19.0,9.0,42.0,42.0,1019.4,0.0,0.0,25.7,3,0
8,-3.7,0.0,1.8,7.4,14.0,22.0,12.0,14.0,6.0,13.0,86.0,27.0,1033.2,1.0,6.0,16.8,5,0
18,9.6,0.0,8.0,10.5,10.0,43.0,1.0,10.0,6.0,22.0,54.0,32.0,1024.9,4.0,6.0,25.2,4,0
19,14.3,0.0,4.0,4.2,8.0,41.0,7.0,8.0,26.0,20.0,69.0,56.0,1029.6,7.0,7.0,15.6,9,0
0,8.9,0.0,2.8,8.1,13.0,41.0,8.0,7.0,17.0,17.0,68.0,32.0,1020.9,2.0,4.5,17.3,8,0
5,4.5,0.0,6.922463768115942,10.4,8.0,24.0,2.0,3.0,13.0,7.0,65.0,46.0,1022.0,7.0,4.5,18.4,9,0
0,6.7,0.0,2.8,10.2,14.0,26.0,4.0,14.0,2.0,6.0,57.0,36.0,1029.9,1.0,1.0,18.1,8,0
20,20.8,0.0,6.8,6.9,7.5,37.96875,1.0,1.0,19.0,20.0,61.0,55.0,1018.0,7.0,7.0,25.6,3,0
28,5.3,0.0,1.6,9.5,12.0,35.0,14.0,11.0,13.0,20.0,58.0,43.0,1013.1,1.0,1.0,20.1,6,0
17,12.6,0.0,8.4,12.7,12.0,46.0,12.0,3.0,13.0,26.0,50.0,60.0,1017.2,4.0,2.0,18.7,12,0
26,9.0,0.0,4.8,7.0,12.0,43.0,10.0,11.0,15.0,19.0,72.0,50.0,1017.1,4.5,4.5,23.7,10,0
5,16.8,1.0,6.922463768115942,9.0,15.0,44.0,14.0,13.0,19.0,24.0,65.0,68.0,1014.0,3.0,6.0,21.5,10,0
5,14.1,0.0,6.922463768115942,12.8,9.0,48.0,14.0,5.0,9.0,31.0,49.0,50.0,1009.1,4.5,4.5,24.7,12,0
14,7.7,0.0,5.0,12.5,6.0,48.0,9.0,3.0,6.0,24.0,65.0,30.0,1022.6,4.0,6.0,25.2,1,0
12,21.5,0.0,6.8,6.4,15.0,39.0,10.0,14.0,13.0,20.0,41.0,26.0,1013.1,4.5,4.5,36.3,2,0
16,3.9,0.0,1.8,6.1,11.0,59.0,12.0,12.0,22.0,22.0,77.0,43.0,1024.9,1.0,7.0,12.8,7,0
8,10.1,0.0,5.4,11.6,14.0,24.0,3.0,12.0,6.0,7.0,77.0,27.0,1026.3,0.0,1.0,26.5,3,0
12,10.6,0.0,8.0,6.4,9.0,44.0,15.0,5.0,19.0,22.0,73.0,55.0,1017.1,4.5,4.5,14.7,9,0
21,21.5,0.0,6.6,10.3,11.0,30.0,8.0,11.0,7.0,22.0,72.0,56.0,1013.7,0.0,2.0,30.7,7,0
19,22.0,0.0,14.2,12.2,8.0,59.0,10.0,4.0,20.0,39.0,64.0,43.0,1010.8,0.0,1.0,30.2,2,0
16,10.8,0.0,2.0,9.0,14.0,48.0,11.0,14.0,17.0,24.0,75.0,61.0,1016.7,1.0,7.0,14.5,7,0
23,9.5,0.4,0.6,5.6,7.5,37.96875,11.0,4.0,6.0,4.0,84.0,59.0,1028.1,7.0,7.0,16.1,6,0
21,27.4,0.6,7.4,9.0,15.0,33.0,11.0,15.0,15.0,22.0,68.0,51.0,1010.6,5.0,5.0,33.5,11,0
26,13.4,0.0,5.0,9.3,11.0,48.0,11.0,14.0,20.0,26.0,63.0,49.0,1018.1,4.5,4.5,24.7,9,0
6,4.1,0.0,2.0,6.0,13.0,30.0,12.0,9.0,7.0,20.0,97.0,67.0,1010.2,4.5,3.0,10.9,8,0
19,13.8,0.0,6.6,11.1,13.0,43.0,13.0,3.0,20.0,22.0,45.0,33.0,1012.7,1.0,1.0,22.6,3,0
1,12.4,0.0,11.2,12.8,2.0,48.0,2.0,3.0,20.0,19.0,21.0,13.0,1012.6,0.0,0.0,30.4,2,0
9,17.0,0.0,5.4,10.5,4.0,33.0,12.0,9.0,11.0,13.0,58.0,54.0,1020.0,0.0,1.0,28.0,4,0
2,10.2,0.0,7.2,10.3,8.0,28.0,7.0,5.0,13.0,15.0,76.0,33.0,1019.0,1.0,0.0,23.0,3,0
2,9.7,0.0,6.922463768115942,6.6,11.0,39.0,10.0,10.0,15.0,22.0,41.0,18.0,1025.7,2.0,4.0,25.7,5,0
23,7.5,0.0,1.0,8.2,7.5,37.96875,10.0,4.0,2.0,31.0,62.0,52.0,1032.7,1.0,4.0,17.0,6,0
7,26.4,0.0,10.8,11.9,4.0,41.0,1.0,4.0,15.0,31.0,66.0,63.0,1013.9,4.5,1.0,31.9,1,0
7,13.3,0.0,6.4,10.7,1.0,33.0,6.0,1.0,11.0,20.0,60.0,55.0,1021.9,1.0,1.0,24.5,7,0
9,6.3,1.4,1.4,2.4,1.0,20.0,4.0,5.0,11.0,9.0,80.0,54.0,1026.3,7.0,7.0,17.2,6,0
10,13.5,0.0,7.8,11.9,1.0,39.0,1.0,10.0,19.0,19.0,42.0,17.0,1021.5,2.0,4.5,31.2,2,0
27,16.4,0.0,4.4,8.9,4.0,30.0,15.0,10.0,6.0,17.0,69.0,69.0,1015.2,1.0,2.0,25.4,8,0
6,13.8,0.0,4.4,11.6,3.0,26.0,1.0,12.0,11.0,13.0,65.0,36.0,1018.6,5.0,7.0,27.1,11,0
14,10.3,0.2,3.6,4.5,13.0,67.0,13.0,15.0,24.0,30.0,62.0,48.0,1016.6,2.0,7.0,14.0,6,0
23,9.0,0.0,3.0,10.3,7.5,37.96875,9.0,5.0,2.0,19.0,77.0,37.0,1026.3,1.0,2.0,23.3,9,0
16,13.5,0.0,3.0,10.3,8.0,24.0,14.0,7.0,4.0,6.0,66.0,49.0,1017.3,0.0,2.0,24.7,4,0
14,2.8,0.0,0.4,3.0,10.0,17.0,11.0,12.0,9.0,9.0,100.0,77.0,1026.8,8.0,1.0,9.2,7,0
17,4.3,0.8,2.8,8.6,12.0,39.0,12.0,15.0,11.0,13.0,70.0,36.0,1015.1,1.0,4.0,12.7,8,0
2,3.5,0.0,1.2,4.6,2.0,46.0,1.0,10.0,9.0,9.0,88.0,33.0,1025.5,7.0,7.0,17.0,7,0
4,7.2,0.0,5.4,10.4,4.0,31.0,4.0,7.0,24.0,6.0,58.0,22.0,1022.3,0.0,1.0,26.2,5,0
10,5.0,0.0,4.0,2.6,7.0,28.0,3.0,5.0,7.0,13.0,75.0,51.0,1021.2,7.0,6.0,13.5,9,0
15,13.3,0.0,12.4,12.5,15.0,35.0,13.0,13.0,13.0,13.0,34.0,25.0,1015.9,0.0,1.0,25.3,10,0
7,21.3,0.0,8.6,11.2,4.0,37.0,4.0,1.0,17.0,24.0,65.0,60.0,1014.6,3.0,1.0,28.0,10,0
13,12.9,0.0,8.0,13.1,0.0,37.0,15.0,3.0,11.0,22.0,75.0,47.0,1015.5,0.0,1.0,28.4,1,0
14,9.6,0.0,3.2,9.2,6.0,33.0,8.0,6.0,6.0,17.0,75.0,53.0,1025.7,8.0,6.0,17.0,10,0
6,11.3,0.0,3.2,0.6,11.0,17.0,14.0,10.0,9.0,9.0,91.0,77.0,1020.4,7.0,7.0,15.4,8,0
13,12.0,0.0,4.4,10.0,0.0,43.0,1.0,0.0,11.0,33.0,75.0,63.0,1014.1,4.0,2.0,23.6,3,0
25,17.3,0.0,4.8,6.8,0.0,28.0,1.0,0.0,13.0,17.0,56.0,59.0,1016.0,2.0,4.0,22.0,12,0
2,6.9,0.0,3.6,7.1,13.0,65.0,14.0,13.0,6.0,33.0,77.0,35.0,1009.5,3.0,5.0,17.2,7,0
9,8.8,0.0,2.4,9.2,4.0,43.0,0.0,0.0,24.0,24.0,68.0,45.0,1032.3,1.0,1.0,17.8,7,0
12,14.0,0.0,6.922463768115942,6.4,10.0,30.0,10.0,9.0,9.0,9.0,29.0,30.0,1020.1,4.5,4.5,25.9,4,0
24,3.3,0.0,1.2,9.8,12.0,24.0,11.0,11.0,13.0,9.0,83.0,63.0,1020.8,1.0,2.0,17.1,5,0
18,12.3,0.0,5.0,7.9,7.0,24.0,4.0,8.0,4.0,9.0,85.0,40.0,1011.1,3.0,6.0,25.9,2,0
27,21.7,0.0,7.6,8.5,3.0,41.0,6.0,2.0,19.0,28.0,62.0,55.0,1012.9,2.0,6.0,28.4,11,0
21,24.5,0.0,5.6,11.1,14.0,28.0,11.0,15.0,6.0,20.0,72.0,58.0,1012.1,3.0,7.0,32.8,4,0
17,6.4,0.0,4.6,12.2,2.0,31.0,11.0,2.0,13.0,17.0,72.0,54.0,1021.4,3.0,6.0,20.0,10,0
23,12.0,0.0,6.4,6.5,7.5,37.96875,12.0,9.0,7.0,22.0,69.0,74.0,1020.5,8.0,7.0,17.0,9,0
6,10.8,0.0,12.0,13.6,13.0,48.0,11.0,13.0,6.0,24.0,21.0,9.0,1015.2,7.0,7.0,28.1,12,0
7,24.8,1.4,6.4,4.8,12.0,39.0,12.0,11.0,2.0,19.0,77.0,69.0,1008.0,7.0,7.0,29.9,1,0
4,14.9,0.0,7.6,12.9,4.0,33.0,4.0,8.0,24.0,17.0,51.0,21.0,1023.8,0.0,1.0,30.7,11,0
22,13.3,0.0,4.6,13.1,7.5,37.96875,14.0,4.0,11.0,20.0,73.0,51.0,1018.1,0.0,1.0,29.6,1,0
1,10.5,0.0,8.6,11.0,1.0,39.0,0.0,6.0,7.0,20.0,37.0,23.0,1018.4,0.0,1.0,28.6,4,0
18,13.0,0.0,6.2,7.5,9.0,26.0,9.0,6.0,9.0,9.0,84.0,53.0,1016.2,7.0,6.0,21.3,10,0
2,12.9,0.0,10.2,13.7,2.0,28.0,0.0,0.0,17.0,11.0,31.0,13.0,1015.1,1.0,1.0,31.9,12,0
15,22.0,1.4,4.0,11.1,10.0,31.0,12.0,4.0,7.0,13.0,65.0,62.0,1008.6,7.0,3.0,29.0,12,0
5,7.7,0.0,6.922463768115942,9.7,7.0,35.0,0.0,7.0,17.0,15.0,60.0,41.0,1021.4,1.0,4.5,24.5,4,0
16,14.5,0.0,6.0,6.5,6.0,44.0,7.0,6.0,24.0,28.0,57.0,56.0,1019.3,7.0,7.0,19.2,1,0
27,14.7,0.0,5.0,7.6,2.0,35.0,3.0,0.0,24.0,19.0,67.0,58.0,1017.2,2.0,4.0,24.2,6,0
16,11.4,0.0,8.0,11.9,8.0,37.0,8.0,8.0,13.0,24.0,61.0,41.0,1015.4,6.0,3.0,20.3,12,0
10,5.8,0.0,1.0,0.1,9.0,28.0,5.0,9.0,13.0,13.0,79.0,69.0,1033.0,8.0,8.0,10.7,6,0
13,5.0,0.0,1.0,3.2,13.0,41.0,10.0,13.0,7.0,24.0,77.0,61.0,1024.3,6.0,7.0,15.3,6,0
5,14.7,0.0,6.922463768115942,7.3,13.0,65.0,14.0,14.0,24.0,39.0,89.0,51.0,1011.6,8.0,7.0,23.5,3,0
18,8.0,1.4,3.6,13.4,8.0,33.0,1.0,11.0,7.0,9.0,67.0,29.0,1019.5,2.0,4.0,23.0,12,0
20,14.1,0.0,7.2,9.8,4.0,43.0,9.0,1.0,2.0,24.0,65.0,48.0,1019.8,5.0,6.0,22.4,10,0
29,11.4,0.0,6.2,12.0,2.0,43.0,6.0,3.0,17.0,20.0,60.0,46.0,1022.4,3.0,7.0,17.5,2,0
10,5.5,0.0,6.6,10.7,1.0,26.0,4.0,1.0,6.0,13.0,33.0,15.0,1021.9,0.0,4.5,26.7,4,0
24,14.3,0.0,10.6,13.2,13.0,52.0,5.0,8.0,28.0,24.0,48.0,41.0,1020.8,4.0,6.0,20.4,1,0
27,19.8,0.2,6.4,7.8,6.0,48.0,6.0,6.0,26.0,26.0,69.0,50.0,1016.8,3.0,7.0,25.2,8,0
26,8.9,0.0,5.8,9.9,13.0,39.0,14.0,15.0,15.0,24.0,64.0,54.0,1017.4,4.5,4.5,18.2,11,0
13,1.3,1.8,1.2,7.8,13.0,39.0,15.0,13.0,13.0,24.0,89.0,48.0,1035.1,6.0,3.0,13.8,7,0
18,9.4,1.6,1.2,2.7,8.0,19.0,8.0,7.0,9.0,7.0,99.0,61.0,1020.5,7.0,7.0,15.7,9,0
9,12.3,0.0,8.0,12.7,7.0,39.0,1.0,5.0,9.0,28.0,42.0,29.0,1017.2,2.0,2.0,30.3,11,0
0,2.6,0.0,2.0,8.2,9.0,30.0,10.0,9.0,4.0,20.0,69.0,33.0,1031.0,1.0,0.0,16.0,7,0
5,16.7,0.0,6.922463768115942,12.0,3.0,48.0,2.0,0.0,30.0,13.0,51.0,26.0,1016.2,4.5,4.5,30.6,2,0
23,7.3,0.0,1.8,10.7,7.5,37.96875,11.0,4.0,6.0,6.0,85.0,49.0,1024.7,0.0,4.0,20.5,8,0
6,4.6,0.0,2.2,10.0,5.0,17.0,2.0,13.0,9.0,7.0,87.0,48.0,1023.2,1.0,2.0,19.7,5,0
11,15.2,0.0,7.8,8.5,5.0,33.0,7.0,13.0,9.0,17.0,48.0,61.0,1008.9,6.0,7.0,21.8,11,0
18,15.0,0.0,14.4,10.6,7.0,56.0,4.0,11.0,15.0,20.0,24.0,13.0,1014.9,6.0,7.0,33.7,11,0
27,20.3,0.0,4.4,10.3,2.0,41.0,8.0,3.0,20.0,28.0,64.0,57.0,1020.0,5.0,2.0,25.1,6,0
9,7.4,0.0,3.4,9.8,1.0,35.0,0.0,4.0,28.0,7.0,49.0,27.0,1026.0,0.0,0.0,24.9,5,0
26,9.4,0.0,6.8,8.6,14.0,44.0,14.0,14.0,24.0,31.0,46.0,57.0,1013.9,4.5,4.5,20.2,10,0
9,22.3,0.0,11.2,11.8,5.0,52.0,7.0,5.0,30.0,37.0,59.0,49.0,1010.0,7.0,1.0,25.8,1,0
27,16.3,0.0,5.4,7.9,6.0,41.0,8.0,6.0,19.0,22.0,64.0,50.0,1018.5,6.0,2.0,24.3,7,0
16,13.3,0.0,6.4,10.2,6.0,35.0,10.0,8.0,7.0,20.0,77.0,57.0,1017.4,4.5,4.5,22.1,11,0
21,25.7,0.0,8.4,10.0,12.0,33.0,14.0,14.0,9.0,19.0,62.0,55.0,1011.3,4.0,3.0,33.0,10,0
13,10.9,0.0,7.0,10.5,13.0,41.0,9.0,9.0,17.0,26.0,62.0,43.0,1022.2,2.0,1.0,20.6,3,0
1,24.7,0.0,12.2,10.1,0.0,39.0,0.0,2.0,9.0,19.0,33.0,17.0,1012.6,4.0,5.0,36.6,3,0
7,12.5,0.0,6.8,10.5,7.0,31.0,5.0,4.0,24.0,15.0,55.0,41.0,1017.7,1.0,1.0,21.8,6,0
7,13.0,0.0,6.4,9.1,1.0,35.0,3.0,4.0,15.0,26.0,70.0,61.0,1018.0,1.0,2.0,23.5,8,0
16,12.7,0.8,4.0,11.4,8.0,31.0,5.0,6.0,20.0,20.0,53.0,31.0,1008.8,6.0,5.0,21.7,12,0
9,8.2,0.0,2.2,9.8,0.0,37.0,1.0,1.0,15.0,17.0,69.0,48.0,1029.4,1.0,1.0,20.8,8,0
4,8.5,0.0,7.0,11.5,13.0,48.0,5.0,13.0,7.0,26.0,54.0,20.0,1010.2,0.0,0.0,24.4,9,0
20,18.4,0.0,9.8,12.9,7.5,37.96875,13.0,12.0,11.0,17.0,73.0,22.0,1005.5,4.0,6.0,34.3,1,0
14,9.3,0.0,7.6,11.2,6.0,43.0,3.0,8.0,26.0,24.0,49.0,43.0,1024.1,7.0,1.0,16.8,11,0
14,11.2,0.0,3.6,6.6,1.0,24.0,12.0,2.0,9.0,13.0,89.0,50.0,1019.7,6.0,7.0,24.1,3,0
10,12.6,0.0,6.4,12.3,3.0,35.0,4.0,13.0,13.0,13.0,43.0,17.0,1018.9,1.0,2.0,33.0,2,0
17,13.0,0.4,3.6,4.4,3.0,31.0,4.0,3.0,9.0,19.0,77.0,71.0,1019.9,8.0,6.0,15.1,11,0
20,10.4,0.0,6.0,7.8,13.0,61.0,15.0,13.0,26.0,31.0,43.0,41.0,1013.9,4.5,4.5,15.9,5,0
4,14.3,0.0,6.8,11.1,9.0,30.0,4.0,5.0,6.0,13.0,64.0,23.0,1017.0,1.0,2.0,30.0,4,0
25,13.5,0.0,2.6,0.3,15.0,22.0,7.0,15.0,11.0,13.0,66.0,69.0,1017.3,7.0,7.0,15.9,7,0
18,8.8,0.2,0.0,0.0,7.0,20.0,15.0,7.5,6.0,0.0,100.0,76.0,1026.7,7.0,7.0,13.0,5,0
17,14.2,0.0,6.4,10.9,3.0,31.0,4.0,3.0,6.0,19.0,64.0,43.0,1014.6,4.5,4.5,25.1,2,0
27,23.6,0.2,5.4,7.8,3.0,41.0,3.0,2.0,22.0,28.0,69.0,61.0,1016.1,5.0,6.0,28.4,9,0
14,16.3,0.0,5.0,10.1,6.0,35.0,7.0,8.0,13.0,15.0,80.0,38.0,1018.8,8.0,1.0,23.5,12,0
5,17.5,0.0,6.922463768115942,12.3,9.0,39.0,6.0,9.0,17.0,28.0,56.0,43.0,1018.4,0.0,4.5,30.9,2,0
0,8.8,0.0,2.8,3.5,2.0,20.0,3.0,3.0,13.0,4.0,72.0,35.0,1027.4,7.0,7.0,17.9,8,0
16,8.6,0.0,2.8,5.1,13.0,56.0,11.0,13.0,30.0,28.0,64.0,68.0,1015.8,4.0,7.0,14.0,7,0
1,3.8,0.0,4.2,11.2,0.0,31.0,1.0,2.0,11.0,19.0,22.0,14.0,1022.7,0.0,2.0,25.9,8,0
10,4.0,0.0,1.6,6.7,15.0,48.0,11.0,15.0,9.0,24.0,58.0,42.0,1020.0,7.0,6.0,14.5,8,0
10,10.5,0.0,3.8,6.8,3.0,35.0,6.0,6.0,7.0,13.0,60.0,50.5,1018.8,6.0,4.5,20.3,3,0
16,8.3,1.4,1.8,5.6,5.0,30.0,15.0,8.0,11.0,2.0,75.0,63.0,1018.7,2.0,7.0,11.2,6,0
1,2.9,0.0,5.6,10.5,8.0,39.0,2.0,3.0,13.0,19.0,51.0,24.0,1024.2,0.0,1.0,19.2,5,0
9,18.6,0.0,9.4,12.4,9.0,35.0,7.0,13.0,2.0,19.0,41.0,33.0,1009.6,0.0,1.0,36.4,2,0
7,22.7,0.0,8.4,8.2,1.0,37.0,6.0,4.0,15.0,19.0,59.0,63.0,1010.7,3.0,7.0,29.5,1,0
8,4.2,0.0,1.4,7.6,14.0,33.0,12.0,3.0,9.0,9.0,74.0,44.0,1026.4,5.0,4.0,12.5,6,0
6,-2.6,0.0,1.0,8.9,13.0,22.0,1.0,13.0,7.0,11.0,72.0,44.0,1028.9,0.0,2.0,11.8,7,0
24,16.7,0.0,4.4,9.5,2.0,37.0,3.0,0.0,24.0,17.0,74.0,39.0,1013.7,8.0,1.0,29.4,2,0
25,18.8,0.0,8.4,11.2,1.0,54.0,4.0,1.0,28.0,33.0,65.0,61.0,1021.8,6.0,1.0,23.1,12,0
4,18.3,0.0,8.6,10.5,4.0,39.0,1.0,10.0,20.0,9.0,68.0,28.0,1019.2,0.0,3.0,32.3,3,0
13,1.4,0.0,2.6,8.4,0.0,33.0,11.0,0.0,6.0,26.0,69.0,60.0,1019.7,7.0,8.0,16.9,9,0
29,11.8,0.0,7.6,8.8,1.0,28.0,0.0,8.0,19.0,7.0,71.0,56.0,1017.1,2.0,2.0,23.0,1,0
5,17.2,0.0,6.922463768115942,10.2,5.0,33.0,14.0,9.0,2.0,22.0,95.0,44.0,1013.3,4.0,4.0,31.7,3,0
0,7.6,0.0,4.6,10.3,7.5,37.96875,6.0,8.0,20.0,9.0,49.0,19.0,1025.7,0.0,0.0,20.4,8,0
0,6.4,0.0,0.8,7.5,3.0,24.0,3.0,7.0,13.0,7.0,100.0,45.0,1028.1,8.0,1.0,17.2,5,0
27,18.4,0.0,7.6,10.3,6.0,30.0,6.0,4.0,11.0,20.0,60.0,56.0,1013.2,1.0,1.0,28.0,4,0
29,14.9,0.0,10.0,13.5,11.0,24.0,11.0,9.0,13.0,15.0,49.0,32.0,1022.7,1.0,4.0,32.0,11,0
16,11.7,0.0,3.2,7.2,9.0,37.0,12.0,5.0,13.0,9.0,67.0,60.0,1015.3,1.0,3.0,15.6,5,0
19,9.8,0.0,4.8,8.4,13.0,52.0,12.0,13.0,13.0,35.0,41.0,27.0,1007.6,1.0,1.0,18.5,7,0
10,15.1,0.0,10.4,12.6,3.0,46.0,2.0,0.0,13.0,15.0,42.0,22.0,1014.8,5.0,4.5,31.3,1,0
24,11.3,1.0,4.2,7.9,5.0,56.0,5.0,5.0,33.0,35.0,59.0,37.0,1013.1,4.0,7.0,17.5,1,0
26,8.7,1.2,1.8,1.5,5.0,39.0,5.0,5.0,13.0,17.0,98.0,89.0,1029.9,4.5,4.5,12.9,9,0
3,17.1,0.0,4.6,10.7,11.0,31.0,10.0,12.0,13.0,13.0,53.0,32.0,1021.3,1.0,3.0,29.4,4,0
8,6.6,0.0,3.2,10.2,0.0,26.0,3.0,3.0,7.0,9.0,70.0,47.0,1025.7,1.0,6.0,19.4,3,0
14,13.5,1.4,3.4,7.7,6.0,50.0,7.0,6.0,17.0,30.0,64.0,50.0,1019.4,7.0,5.0,21.2,2,0
12,11.5,0.0,3.8,3.1,13.0,37.0,11.0,15.0,9.0,20.0,62.0,58.0,1015.2,4.5,4.5,19.5,4,0
14,3.8,0.0,2.8,10.2,8.0,33.0,10.0,8.0,11.0,22.0,59.0,37.0,1027.9,1.0,3.0,15.7,10,0
10,15.5,0.0,12.0,8.2,3.0,41.0,7.0,14.0,13.0,13.0,100.0,23.0,1018.2,6.0,4.0,27.1,2,0
7,26.6,0.0,7.2,8.6,11.0,35.0,4.0,11.0,13.0,26.0,68.0,65.0,1006.9,6.0,5.0,32.5,12,0
11,14.7,0.0,4.6,7.9,9.0,26.0,1.0,13.0,9.0,11.0,58.0,51.0,1018.1,7.0,5.0,25.4,4,0
11,16.8,0.0,11.2,13.3,7.0,37.0,4.0,5.0,17.0,19.0,28.0,16.0,1016.8,5.0,3.0,34.0,12,0
15,12.9,0.0,7.2,10.0,1.0,20.0,15.0,4.0,4.0,9.0,51.0,21.0,1027.0,0.0,0.0,29.8,10,0
2,6.3,0.0,3.4,10.2,9.0,39.0,15.0,9.0,9.0,20.0,68.0,33.0,1024.2,1.0,5.0,19.9,4,0
21,18.5,0.0,5.6,11.1,12.0,35.0,2.0,11.0,11.0,20.0,64.0,46.0,1013.0,0.0,0.0,29.9,8,0
17,12.1,0.0,4.6,10.4,6.0,31.0,12.0,3.0,11.0,15.0,67.0,45.0,1024.2,4.5,4.5,19.3,3,0
13,9.7,0.0,4.0,9.2,15.0,28.0,15.0,15.0,15.0,13.0,74.0,47.0,1023.4,5.0,4.0,21.3,2,0
12,17.2,0.0,6.922463768115942,11.2,13.0,30.0,4.0,9.0,2.0,20.0,69.0,35.0,1015.0,4.5,4.5,30.6,3,0
5,17.6,0.0,6.922463768115942,11.4,12.0,50.0,0.0,9.0,13.0,28.0,34.0,15.0,1013.5,0.0,1.0,38.7,3,0
