Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Month,RainTomorrow
4,12.020355767488144,17.93020011921208,0.0,5.420578122168235,1.1798665871919458,6,29.498888226599547,4,11,9.599555290639818,14.400444709360182,68.60177883744072,65.79866587191945,1021.5586214009835,1019.9691328167477,6.299777645319909,6.299777645319909,13.640044470936017,17.08053365123222,0,9,Yes
12,20.910794722503034,36.748197499670354,0.0,8.188488333260079,11.88777138902319,4,35.007169442368884,0,4,6.532363888034245,10.294961110866927,56.05755833369961,36.11511666739922,1011.2971119435775,1008.150348332381,1.0,1.7050388891330728,28.799283055763112,36.00143388847378,0,6,Yes
15,9.417196604984635,16.374290600453147,0.30851279456221514,1.8457436027188925,1.4742906004531486,1,31.714530022657435,2,3,5.285469977342563,19.228718013594463,85.97162401812595,67.22871801359446,1018.245914618579,1016.9829744108756,7.0,7.0,13.897162401812595,15.077128198640555,0,4,Yes
21,25.888942665106896,34.240181281751326,0.0,10.777885330213792,10.055528667446552,4,55.31601180147082,4,12,4.239274872994695,17.358912309492045,58.83746205548143,58.0,1011.5230210785429,1007.6632023602941,2.1196374364973476,3.0,30.824833896056102,32.30429005080212,0,10,Yes
2,14.941199186863864,29.971640033429843,0.0,4.985820016714922,7.096331651344656,13,42.643033361191534,10,14,15.803174937319042,26.356966638808462,48.535449958212695,27.089241659702115,1017.8427866555235,1013.594497477017,4.821516680595768,6.464550041787305,22.209170871638364,29.318095037608575,0,4,Yes
21,10.226174344793609,16.134838219414114,1.043319373102528,1.7303235611717698,6.512995811930758,7,39.41871907514148,4,5,9.348382194141152,19.71545835279022,85.08663874620505,55.52257329121173,1032.0866387462052,1029.6823068088947,4.086638746205056,4.739170156724368,12.213178532862852,19.89764000884485,0,7,Yes
27,6.818386427310675,14.316494037924866,1.2109960252832437,1.6274900632081089,3.7365936991055424,14,54.05498012641622,12,14,18.40378477877162,24.862549683959458,97.54123509481217,97.05498012641621,1019.2771513324985,1016.4450198735838,6.20189238938581,6.20189238938581,9.56976093047108,12.145876490518784,0,7,Yes
20,15.561999336021833,20.99866489605822,0.025333775985445194,7.107109488053368,4.014001991934503,5,62.619993360218324,6,5,20.253337759854453,28.0,69.70443928016981,72.04222295997575,1014.5702269438447,1015.1477803599151,4.605557399939355,4.563334439963613,19.807109488053367,16.308444591995148,0,11,Yes
25,12.906370601376384,22.798568151491082,0.43120979954120503,4.290765701605782,6.969506124713253,7,39.0,5,7,19.539012249426506,24.92197550114699,57.539012249426506,62.460987750573494,1026.5199004452973,1024.7808881958708,1.4609877505734938,4.695061247132531,20.21274120275277,21.18296325172048,0,4,Yes
9,5.812489213093495,22.162704951223585,0.0,2.4749352785609733,10.137553934532521,9,49.75021573813009,4,14,16.623597702154424,20.49956852373982,49.8759708215854,34.625323607195135,1017.1999137047479,1011.2371224582723,1.0,1.1248921309349555,13.27502157381301,20.362532360719513,0,8,Yes
25,21.088938507990022,22.382521961432133,0.9079648617085843,2.653982430854292,0.0,2,39.53982430854292,2,2,18.174780385678652,20.174780385678652,93.82521961432136,93.90486823140719,1015.8174780385679,1014.3508858005529,8.0,8.0,21.51592972341717,21.41902635371856,0,2,Yes
23,7.645872178004144,13.493425437169083,0.6819573926680479,0.8951065183298803,0.7655958664968923,14,50.81957392668048,14,13,22.59021303665976,28.22936089002072,94.5244674083506,95.29510651832987,1020.9376165340125,1018.1458721780041,7.70489348167012,8.0,10.759021303665977,11.886850874338169,0,7,Yes
27,0.5290580728582859,17.91194729054733,0.0693216201216292,1.5386432402432584,8.353391899391854,13,39.61356759756742,10,12,13.0,21.30678379878371,83.26695949695927,53.53391899391854,1021.3175500277499,1016.347047346047,4.5,4.5,7.054572960973033,17.44660810060815,0,4,Yes
12,16.30495245980903,25.102657417458506,0.0,3.801449500431911,5.899637624892023,4,35.0,2,6,8.989128746760667,8.997584165946815,68.00483166810638,86.00845541918615,1012.3038653344851,1010.0012079170266,4.503019792566481,4.504227709593073,20.50495245980903,20.301207917026595,0,11,Yes
28,10.620848941778569,22.156156652970374,0.0,4.710167842468257,9.501072731736246,7,39.125656014193865,5,6,20.850279737447096,30.0,53.75932863012697,52.22994405251058,1025.1620335684936,1023.9310167842468,1.4598881050211623,4.229944052510581,18.648134273974605,20.201072731736243,0,8,Yes
6,6.871965201002668,19.16657000278519,0.14932560022281519,5.675249283744868,7.994604801782522,11,47.0134879955437,11,13,19.0,28.0,75.9865120044563,53.0134879955437,1013.2587671971035,1009.0493256002228,2.2668599944296206,4.0,14.217244402562375,18.4412328028966,0,7,Yes
20,16.317696173853026,23.418107103669694,0.0,4.1991781403666595,8.06460765229395,7,37.69997267990294,9,4,21.818928963303037,24.0,59.728393444954555,60.271606555045445,1016.7193398931197,1013.7181071036697,6.9094644816515185,7.9094644816515185,20.6,21.6,0,11,Yes
2,8.096811153787588,14.821790449118154,0.0,3.794685256312645,3.6074406411622966,13,58.95216730681381,11,13,15.0,16.97874102525058,77.97874102525059,65.96279679418852,1015.7851187176753,1012.8005314743687,6.973426281563228,7.0,9.831356987755392,13.618070128537004,0,8,Yes
21,25.95925771999622,31.151179010910468,0.8720524727238352,2.7326635709180285,1.206069421839838,10,28.0,4,11,6.104367309066847,15.25589505455233,90.08078709085753,70.38384258182849,1007.5198688181905,1005.1198688181904,7.872052472723835,7.0,27.6767685163657,30.687205247272384,0,2,Yes
23,15.776713218342323,23.149829489903137,0.16917830458558092,7.230821695414419,1.5304806752206948,7,41.885271192680236,9,3,2.9606203302476657,24.19348814682443,77.53767456878371,61.69178304585581,1018.3480310165124,1017.5293106002044,5.55736440365988,4.711472880731976,18.203937966975232,21.861302370635116,0,10,Yes
18,11.449159711673527,16.059462215471058,0.0,4.349831942334705,2.6099663884669413,11,49.09966388466941,10,11,21.05151251898765,18.649495827004117,66.19932776933882,67.0,1015.8405377845289,1013.920605007595,7.0,7.549831942334706,12.664277352039234,15.18936138087188,0,6,Yes
15,9.500311794259064,10.27275131738308,0.0,2.866874529506043,0.0,6,40.467498118024174,12,8,10.065003763951655,13.931878293457698,74.9318782934577,86.0,1018.672751317383,1018.9263132998398,7.866874529506044,8.0,9.89318782934577,8.87956348803731,0,8,Yes
19,14.043345867764303,18.078164032720263,0.4,5.327213442400878,2.8291146230396484,2,47.708853769603515,8,3,15.0,20.0,83.07278655759912,67.78164032720264,1022.045247048403,1020.252525704163,7.0,7.0,14.625312261762108,17.52721344240088,0,11,Yes
25,13.91025323627748,18.62820483966159,0.5138458075939071,4.540510973834171,6.485127743458542,1,53.13845807593907,3,2,25.712819358646357,28.0,64.00513224473775,72.56922903796954,1021.0015396734213,1018.9738480582336,6.282048396615893,6.143590320676822,17.527691615187813,16.57179516033841,0,10,Yes
19,10.8,16.507935640758948,0.03174256303578715,1.1269702521431486,5.858767447365289,6,40.36514873928426,9,3,13.476138445536808,20.0,83.63485126071575,61.476138445536805,1030.126970252143,1027.7317425630358,2.1983910189736697,4.960321796205266,13.036514873928425,15.64761384455368,0,7,Yes
25,15.045617639348581,22.430079822019604,0.0,2.7961155456677558,6.525248953159588,9,34.86404409837145,1,3,14.883466370032671,16.961155456677556,68.03884454332244,67.98057772833877,1015.9233067259935,1015.0019422271661,2.0,6.961155456677558,20.139790957850213,20.257271002345313,0,5,Yes
6,6.321842096202954,23.369945370528374,0.0,8.062025818581356,7.246519363936017,0,50.0,1,1,10.191548620115505,18.29428998901274,47.55064546453387,35.68987090709322,1017.6288033683309,1014.9117130032962,4.224677267733062,7.0,15.55664845684279,20.687035735563114,0,9,Yes
16,11.622244042505617,26.085223007009738,0.0,5.051837304996255,6.333385702013482,11,41.51837304996255,11,11,17.29632539000749,14.40734921998502,52.666535744966296,37.962861134973785,1017.7630182410143,1014.837060312006,2.0,6.70367460999251,19.374081347501875,24.60003927651011,0,5,Yes
15,15.19973222450049,28.78046414419915,0.0,7.760035703399934,6.810615883648872,12,28.699375190501144,11,4,8.500446292499182,7.199821483000327,50.699375190501144,52.500446292499184,1015.5906337353488,1011.0004462924992,5.199821483000327,6.199821483000327,22.560035703399937,25.140321330599413,0,9,Yes
10,15.406164999472608,22.632819583377284,0.0,4.103233611785,7.239135694898588,13,51.12481110993913,13,13,18.781202777484783,17.546993056288045,53.453006943711955,66.7966152761663,1009.0203384723834,1006.2422181946349,6.890601388742391,6.890601388742391,20.176579027880326,20.643759444503043,0,11,Yes
23,11.565474665593246,17.98195958966102,1.7474342552542654,2.036080820677962,7.912908920847513,7,37.96875,12,12,6.0,11.917575379661137,76.09797948305095,60.8040410338981,1011.0314143618643,1011.3706061550847,1.0,4.541212310169431,13.090202051694906,17.065474665593246,0,6,Yes
17,11.236691734690336,16.741729336725836,0.16834586734516735,4.053233061238661,5.510075204071004,14,55.05037602035502,6,6,12.366917346903346,28.47481198982249,70.21578928583828,52.89210535708086,1007.8244737499566,1009.8863534948244,6.1582706632741635,6.0,12.541729336725837,13.321578928583829,0,10,Yes
7,14.426968993382156,23.394391476837544,0.3134844966910779,4.0144770862432235,5.656742248345539,15,39.26968993382156,12,12,10.134844966910778,16.106802351098505,87.29773254963384,67.86515503308922,1015.7590096987117,1013.1562054371304,6.269689933821558,5.432577516544611,18.24552520202063,22.02977325496338,0,5,Yes
24,16.600408927123414,22.246115192327565,0.14979553643829305,4.001635708493656,6.841208066846601,1,41.73704396352581,0,0,22.0,27.00408927123414,57.7530669534256,72.25511158904267,1019.3679460071212,1017.2695817156148,6.50204463561707,7.251022317808535,20.498364291506345,21.222239741916955,0,3,Yes
11,16.49748168054439,27.202088500891012,0.0,4.5953931796533745,6.173433624331739,13,31.6004298185646,10,14,9.0,15.0,64.82217446460393,62.71130214158427,1016.3133906424753,1014.313175733193,4.4665233938118005,7.0,22.108783822128654,23.277610626113766,0,9,Yes
12,7.8730824088119,14.83786262397606,0.0,2.4518241721313268,2.642516473361148,10,46.0,12,11,18.083021936477426,18.046538493850893,72.74087913934336,94.43521978483584,1011.0006318288954,1010.4617636997968,7.0,7.435219784835842,11.621258236680575,11.403648344262653,0,8,Yes
5,21.1,32.47915909877297,0.0,6.837369097354868,7.3,0,59.6514876319017,0,8,30.162871907975426,7.465847171778833,59.67425618404915,45.02276855214745,1020.0302975263803,1017.5,4.907179769938565,4.907179769938565,25.618564046012285,32.265148763190176,0,3,Yes
2,6.020037600794582,17.83270768832814,0.0,3.6517128196284756,3.0073675132610256,13,46.77569229442713,10,11,15.936649562332214,20.74143590185762,41.51712819628476,82.58047863395254,1011.6029094045098,1010.3263726445613,5.063350437667786,8.0,12.397090595490173,11.567808546418984,0,5,Yes
12,6.30287268712854,11.840217619799557,0.5942546257429205,2.5827638772287616,3.4932970633667404,12,32.980848752476405,12,13,17.0,13.019151247523599,87.0574537425708,82.9233950099056,1015.7517083683138,1019.2904243762382,6.009575623761799,7.0,7.80191512475236,9.723939059404497,0,7,Yes
7,10.809603175388649,29.2,0.0,8.394664902561862,7.506668871797673,0,49.981327158966515,6,1,16.679717812683673,9.010670194876276,56.010670194876276,33.98666225640466,1021.6042680779506,1017.7082694010292,0.002667548719069046,6.991997353842793,17.505601852310043,27.701867284103347,0,3,Yes
12,15.523637123678776,24.67453177378203,0.12363712367877627,7.01090301056979,4.239991639533461,0,30.61818561839388,5,1,8.672700671242831,12.236371236787763,64.47274247357552,46.29088628963671,1015.8,1012.8290886289637,7.618185618393881,8.0,18.545443144818353,23.798168897460805,0,4,Yes
26,6.87477890692984,12.824041930029304,0.14955781385967928,2.098526046198931,2.9703570455266326,9,53.50147395380107,15,5,22.498526046198933,20.997052092397862,89.50147395380107,82.7625286073091,1014.1231575577486,1015.2234523485089,4.5,4.5,10.774484116169626,10.648968232339252,0,7,Yes
18,18.451598238599672,37.00328739788138,0.0,6.892480939413508,10.085997064332787,13,58.5592082198682,12,1,18.515982385996722,22.0,53.65601174266885,29.171994128665574,1010.9515982385997,1007.8644750680791,1.3656011742668852,3.634398825733115,24.847366575894558,35.02264810244151,0,5,Yes
27,8.948073339105981,18.534447537235824,0.4966573882925316,3.676091007967152,8.007195933495506,15,61.827762313820884,14,13,20.24164347073133,36.172237686179116,80.0,60.61954496016424,1015.6925487114642,1013.0339368271552,6.55141595081345,5.379178264634335,11.686118843089556,16.989716809837308,0,7,Yes
20,17.868569640882924,22.93313677900194,1.9040025027639056,5.350853209942434,2.7468507071785284,6,37.13713928176585,8,5,13.274278563531698,18.862860718234153,72.13713928176585,67.68569640882924,1013.0531492928214,1009.5394353646449,6.862860718234151,7.0,20.278281066295605,21.44399624585414,0,11,Yes
21,25.51699316716413,33.002911575576675,0.0,7.188353697693282,7.677659967978456,11,33.05823151153359,10,12,8.485442122116602,19.2572789389417,68.9708842442332,62.42721061058301,1010.1485442122117,1006.3655373793758,4.742721061058301,1.742721061058301,30.51990474274081,32.077183681682506,0,11,Yes
12,9.008628403282266,13.662588520984679,0.10551621289569807,1.6,0.6637905322392451,8,41.37411479015321,10,7,22.52758106447849,24.0,86.58274319343548,94.5275810644785,1012.3630823643618,1012.5882594063312,7.736209467760755,8.0,12.151556095193284,11.488967574208603,0,8,Yes
16,8.740519610831594,11.906186268261212,1.3956078387904087,1.6043921612095913,0.6105784294708037,11,34.02196080604796,13,3,15.978039193952043,9.510980403023979,78.36127449622003,94.72254899244005,1013.3281470743092,1014.774852953402,7.127745100755995,8.0,10.236127449622003,8.251098040302397,0,8,Yes
23,9.87338249785938,20.85204304723092,0.0,5.176503879850716,11.069069158817726,7,37.96875,13,7,6.0,14.85130557934022,65.0,50.92565278967011,1025.1117480600747,1022.270261115868,1.585130557934022,1.0,16.459477768263913,20.169069158817727,0,2,Yes
1,25.253631685474637,39.75292673177079,0.16861782118052904,10.793441582754568,9.467912867476684,6,56.15691089409736,6,7,10.437940596064903,20.34661387442187,38.405148509837744,17.718970298032453,1009.4065584172454,1005.3594851490162,3.8758811921298064,4.875881192129807,31.050352476851923,37.98102970196755,0,9,Yes
19,10.425564729042625,20.31789531032984,0.0,4.402556472904263,7.735790620659674,8,30.038347093563935,14,5,16.92330581287213,18.94887054191475,60.02556472904262,64.0,1020.7718787980531,1018.4731570345052,1.025564729042624,5.9488705419147525,15.237068857111804,19.696165290643606,0,5,Yes
11,11.901586235382227,18.132588386103755,0.9379956985569464,1.3875991397113892,2.5325883861037557,9,19.0,9,13,9.0,8.81398709567084,89.87599139711389,77.81398709567084,1015.585219786638,1013.5100215072154,7.0,7.0,13.269790966969587,17.52638795595945,0,7,Yes
24,16.723411236973668,24.202293099877792,0.8335881222086435,4.6218825037218085,6.7949115573825125,4,48.554706259304524,5,6,29.44529374069548,28.0,74.49617816687035,56.642498397955784,1022.3320593889567,1020.0816772056438,4.832059388956782,5.167940611043218,20.251910916564825,22.97964622953005,0,6,Yes
14,15.168968373432358,36.99379367468647,0.0,11.187121486050579,8.01287851394942,11,60.31031626567642,11,9,21.062063253135282,28.0,21.250582329152955,22.0,1007.9494176708471,1005.5245923695929,6.374708835423522,3.4057404619911638,30.999534136677635,33.70023293166118,0,8,Yes
12,8.502219675648385,17.946885642739183,0.0,3.7624914858086536,6.897780324351614,14,46.491053183875685,8,13,9.0,29.245526591937843,79.07587765322974,48.754473408062154,1009.3727973527343,1006.5843941569306,3.491053183875686,6.0,13.103578726449726,16.95626277128702,0,9,Yes
20,15.982604604879016,26.147813814637047,0.0,5.863335336589788,8.075109112206038,8,32.168713085356224,14,3,14.329169170737234,19.076230776052586,51.67083082926277,46.75468468292061,1016.6614614634216,1015.1421921951323,3.503123121947074,5.748438439026463,20.036040039020797,24.05612729314145,0,4,Yes
27,23.031057798825245,29.866009717060464,0.49514424529435175,5.9902884905887035,6.164086446469106,4,51.65048081764784,6,6,20.776682861767437,19.82524040882392,76.8737979558804,68.04855754705648,1011.8126202044119,1008.6941826099987,7.650480817647839,7.650480817647839,25.97572122647176,27.8533895126485,0,5,Yes
9,0.20699305943651702,15.155244794577387,0.0593006940563483,2.229090977267472,8.577342712408342,0,19.07552429197219,4,6,7.482517351408708,4.668531232535674,83.18601388112697,49.77902082169045,1028.9290909772674,1024.7215385480704,1.0,3.4825173514087076,6.113986118873034,14.34419583566191,0,7,Yes
21,11.17474854376297,22.618956237864694,0.0,8.454949708752594,2.612356626194566,6,41.56868713594074,6,3,26.379124757293827,25.620875242706173,64.37912475729382,63.43131286405926,1013.1170372330232,1008.7975427913105,7.189562378646914,6.3791247572938286,21.21373742718815,20.970606140782223,0,8,Yes
