Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Total_Promotions,Children_Number,Total_Spent,Total_Purchases
1,0,67384.0,957,40,175,158,53,107,2,7,8,5,5,0,52,1,1,1490,20
2,1,80573.0,829,138,430,60,92,15,1,4,6,13,2,0,51,0,0,1564,23
1,1,77870.0,1017,50,500,65,50,133,3,5,5,5,8,0,55,2,1,1815,15
2,0,52278.0,953,0,71,0,0,174,6,10,5,10,8,0,59,0,1,1198,25
1,0,57107.0,159,0,120,0,0,137,7,4,4,8,8,0,54,2,1,416,16
1,1,18929.0,32,0,8,23,4,18,1,1,0,4,6,0,32,0,0,85,5
2,0,36038.0,23,0,15,0,2,7,2,3,0,3,6,0,41,0,1,47,6
1,0,20180.0,18,42,24,15,20,18,1,2,1,4,7,0,46,0,0,137,7
2,1,34230.0,15,0,4,0,0,2,1,1,0,2,7,0,57,0,2,21,3
0,0,31878.0,23,4,5,10,5,23,1,1,0,4,3,0,45,0,1,70,5
0,1,70932.0,200,193,100,46,185,185,2,6,2,12,3,0,50,0,1,909,20
1,0,91249.0,1324,27,119,71,108,27,0,7,9,6,4,0,66,4,0,1676,22
2,0,77598.0,1193,33,281,129,66,33,1,7,5,13,3,0,79,1,0,1735,25
1,0,80982.0,505,137,401,104,22,22,3,11,5,11,5,1,63,0,2,1191,27
2,1,22701.0,2,4,9,0,4,5,1,1,0,3,5,0,45,0,1,24,4
2,1,55212.0,1103,0,45,0,0,34,3,4,2,11,8,0,53,2,1,1182,17
1,1,70617.0,353,61,753,40,46,27,1,3,3,7,2,0,52,0,0,1280,13
1,0,64849.0,652,48,350,94,84,108,1,9,3,6,5,0,65,0,0,1336,18
2,1,62694.0,379,6,157,25,91,91,5,9,3,7,7,0,57,0,2,749,19
2,1,61917.0,46,4,36,2,2,1,1,2,0,4,5,0,48,0,2,91,6
2,1,67472.0,162,31,127,8,17,69,2,4,2,7,3,0,75,0,1,414,13
2,1,21059.0,8,3,19,3,3,8,3,3,0,3,6,0,40,0,1,44,6
2,1,29543.0,17,3,18,3,4,18,2,3,1,2,7,0,54,0,2,63,6
1,1,75903.0,340,108,185,130,38,100,2,6,6,9,3,0,71,0,1,901,21
0,1,34984.0,8,4,15,3,5,3,2,1,0,3,7,0,47,0,2,38,4
2,0,54998.0,154,22,202,39,30,8,5,4,2,9,4,0,66,0,1,455,15
2,0,54356.0,710,15,30,20,0,0,3,11,2,8,8,0,73,0,1,775,21
2,1,34242.0,8,2,4,0,0,1,1,0,0,3,5,0,63,0,1,15,3
1,1,25410.0,2,2,4,13,13,4,1,1,0,4,4,0,49,0,1,38,5
2,1,73356.0,1050,14,322,0,14,112,1,5,11,5,2,0,38,3,0,1512,21
1,1,28320.0,19,1,14,3,2,4,1,1,0,3,8,0,72,0,1,43,4
1,0,23763.0,22,0,6,6,2,6,1,1,0,3,7,0,45,0,1,42,4
1,1,72570.0,274,83,216,151,141,224,1,4,6,12,1,0,38,0,0,1089,22
2,1,34529.0,68,6,38,3,6,41,2,2,2,3,7,0,46,0,1,162,7
1,0,70792.0,344,45,654,104,11,114,2,3,4,10,3,0,71,0,0,1272,17
1,1,63211.0,145,193,459,205,26,145,2,3,8,7,2,0,40,0,0,1173,18
2,1,83891.0,217,38,350,111,85,15,1,4,7,10,1,0,48,0,1,816,21
1,0,36065.0,18,7,34,10,2,3,3,3,0,3,8,0,54,0,2,74,6
1,1,39898.0,69,8,26,12,7,12,2,3,0,4,7,0,68,0,1,134,7
2,0,51141.0,144,0,7,0,0,6,1,3,1,4,5,0,82,0,0,157,8
1,1,56939.0,256,34,103,90,29,49,2,3,3,10,3,0,46,0,1,561,16
1,0,80872.0,483,72,567,94,12,108,1,4,4,10,1,0,71,0,0,1336,18
2,1,72335.0,1285,105,653,28,21,0,1,10,4,8,8,0,46,0,0,2092,22
2,0,61798.0,338,4,89,11,8,13,1,4,2,9,4,0,58,0,0,463,15
2,0,76842.0,605,10,345,84,54,32,1,1,8,7,0,0,72,0,0,1130,16
1,1,29478.0,8,0,7,3,1,1,1,1,0,3,6,0,46,0,1,20,4
1,0,46998.0,172,41,86,45,6,27,5,5,3,5,7,0,66,1,1,377,13
1,0,96843.0,448,71,951,40,17,17,1,6,11,10,2,0,32,1,0,1544,27
2,0,56551.0,67,4,32,17,2,16,3,2,1,4,4,0,72,0,2,138,7
2,1,70053.0,512,53,98,81,179,89,3,8,5,10,5,0,57,0,1,1012,23
2,0,71670.0,1462,16,128,0,0,160,1,5,3,6,6,0,60,3,0,1766,14
1,1,44359.0,20,0,14,7,3,1,3,2,0,4,3,0,44,0,2,45,6
1,0,40887.0,50,4,44,10,10,43,3,3,1,3,9,0,70,0,2,161,7
1,0,48877.0,102,1,15,2,0,24,1,3,0,4,7,0,56,0,1,144,7
1,1,74485.0,499,149,815,173,49,49,1,6,7,12,3,0,75,0,0,1734,25
1,1,64474.0,381,35,172,56,86,93,2,8,2,10,5,0,50,0,1,823,20
1,1,77226.0,631,43,239,128,76,21,2,6,8,12,3,0,59,0,1,1138,26
1,0,72643.0,526,80,553,123,94,53,1,3,10,7,2,0,73,1,0,1429,20
2,1,85738.0,913,26,376,17,26,13,1,3,6,11,1,0,44,2,0,1371,20
1,0,55686.0,673,0,199,37,47,26,2,6,3,5,4,0,56,1,1,982,14
1,0,39062.0,23,0,9,0,0,12,1,1,0,3,4,0,39,1,1,44,4
1,1,34600.0,199,33,60,8,3,15,5,5,2,5,8,0,51,0,2,318,12
1,1,40794.0,261,23,73,4,23,50,2,6,3,5,7,0,47,0,1,434,14
0,1,54690.0,111,16,37,7,9,18,3,3,1,5,3,0,51,0,2,198,9
1,1,4428.0,16,4,12,2,4,321,0,25,0,0,1,0,53,0,1,359,25
0,1,32632.0,63,151,137,153,19,53,2,4,4,8,5,0,59,0,0,576,16
2,0,38236.0,58,0,18,2,0,10,4,3,0,4,7,0,54,0,2,88,7
1,1,36781.0,29,1,17,0,3,13,1,2,1,2,8,0,43,0,1,63,5
2,0,31385.0,3,2,12,0,1,9,1,1,0,2,8,0,38,1,1,27,3
1,1,24570.0,28,34,62,11,14,44,3,4,0,4,9,0,38,0,1,193,8
2,0,25509.0,40,3,30,10,7,11,3,3,0,3,9,0,48,0,1,101,6
1,1,94642.0,879,143,797,106,143,143,0,5,7,9,1,0,71,2,0,2211,21
2,1,58646.0,62,1,44,6,5,22,1,2,1,4,4,0,60,0,1,140,7
1,0,53201.0,280,7,81,20,0,27,8,6,3,5,7,0,47,0,2,415,14
1,1,21994.0,9,0,6,3,1,3,1,0,0,3,5,0,65,0,1,22,3
1,1,57113.0,182,4,33,0,2,42,6,4,1,5,7,0,44,0,2,263,10
1,1,51373.0,83,2,101,64,26,117,1,3,5,3,4,0,31,0,0,393,11
1,1,23477.0,38,15,54,3,8,29,3,3,0,4,8,0,36,0,1,147,7
1,1,58116.0,228,19,130,4,11,51,2,3,3,8,2,0,66,0,1,443,14
2,0,72968.0,1092,37,592,145,37,55,1,5,5,8,3,0,59,1,0,1958,18
2,1,39791.0,85,15,27,13,13,21,2,3,1,4,7,0,51,0,1,174,8
2,0,91712.0,1276,24,746,94,29,48,0,9,7,11,3,0,75,1,0,2217,27
1,0,94472.0,1017,33,417,108,100,16,1,5,5,5,5,0,64,2,1,1691,15
1,1,13672.0,6,2,9,2,1,5,2,1,0,3,8,0,62,0,2,25,4
0,1,96547.0,448,21,125,52,101,62,0,7,6,8,2,0,42,3,0,809,21
1,1,79205.0,504,23,117,179,28,44,1,6,5,4,4,0,47,1,0,895,15
2,1,56559.0,226,22,133,41,31,31,3,4,3,8,4,0,47,0,1,484,15
2,1,32644.0,239,3,141,0,7,23,4,7,1,6,8,0,49,1,1,413,14
0,0,67506.0,90,38,67,33,36,67,1,4,1,6,3,0,42,0,1,331,11
1,0,24206.0,7,2,8,3,2,3,1,1,0,3,6,0,52,0,1,25,4
2,0,28420.0,4,2,5,2,0,0,1,1,0,2,6,0,55,0,1,13,3
1,1,22979.0,16,17,19,20,21,22,3,3,2,2,8,0,52,0,1,115,7
1,0,33279.0,10,3,3,0,0,0,1,0,0,3,3,0,56,0,0,16,3
2,0,46423.0,68,0,16,0,0,8,3,2,0,4,7,0,50,0,2,92,6
1,1,30368.0,35,0,13,2,0,2,2,2,0,3,8,0,45,0,1,52,5
1,1,63684.0,575,80,428,208,93,80,3,8,4,8,5,0,52,0,1,1464,20
1,0,41638.0,315,0,31,4,0,91,4,5,5,3,8,0,58,1,1,441,13
2,0,68805.0,182,2,49,17,13,20,1,3,1,7,2,0,63,0,1,283,11
2,1,65814.0,561,14,113,10,14,35,3,8,2,10,5,0,56,0,1,747,20
1,0,71964.0,587,51,932,180,34,86,1,5,6,5,3,0,64,0,0,1870,16
1,0,39146.0,94,1,33,13,12,12,3,4,0,4,8,0,36,0,1,165,8
1,1,96876.0,908,43,735,40,194,21,1,7,7,9,2,0,45,3,0,1941,23
0,1,34445.0,228,122,122,208,129,30,6,11,2,8,9,0,41,0,0,839,21
1,0,68281.0,995,112,417,42,48,41,1,2,9,13,5,0,64,0,0,1655,24
0,1,37284.0,11,1,2,2,1,6,1,0,0,3,6,0,47,0,2,23,3
1,1,36790.0,3,3,14,15,21,10,1,2,1,2,9,0,39,0,0,66,5
1,1,27943.0,12,1,16,4,1,3,3,2,0,3,8,0,55,0,2,37,5
1,0,22263.0,17,0,2,0,0,2,2,1,0,3,6,1,71,0,2,21,4
1,1,30261.0,8,0,5,0,3,6,1,0,0,3,8,0,50,0,3,22,3
1,1,28587.0,22,4,17,12,10,13,3,2,0,4,6,0,44,0,1,78,6
2,1,43815.0,14,10,29,4,7,15,1,2,0,3,6,0,40,0,1,79,5
1,1,48195.0,106,27,68,52,7,5,6,4,2,5,6,0,66,0,2,265,11
2,1,77027.0,820,57,242,45,0,11,2,8,3,6,4,0,70,0,1,1175,17
2,1,71322.0,753,43,226,69,10,204,2,8,5,13,4,0,57,0,1,1305,26
2,1,32765.0,13,3,17,7,3,3,2,2,0,4,5,0,43,0,1,46,6
1,1,29672.0,9,1,3,0,4,8,1,0,0,3,6,0,57,0,2,25,3
1,0,23272.0,19,3,6,4,2,12,1,1,0,3,4,0,69,0,0,46,4
2,1,49912.0,520,8,223,32,49,42,4,10,5,7,8,0,73,1,1,874,22
0,1,7500.0,5,17,17,13,14,34,4,2,1,3,9,0,37,0,1,100,6
2,0,68117.0,618,44,215,0,17,36,2,11,8,4,6,0,75,1,1,930,23
1,1,67225.0,315,35,322,46,7,143,3,7,2,11,5,0,67,0,1,868,20
1,1,17649.0,15,1,23,0,5,1,3,3,0,3,8,0,46,0,1,45,6
1,1,55914.0,384,60,364,119,101,232,4,11,6,8,7,0,47,0,1,1260,25
1,1,40059.0,110,29,92,28,10,145,1,6,2,3,8,0,38,1,1,414,11
1,1,60905.0,208,17,76,36,17,38,2,3,3,7,2,0,72,0,1,392,13
1,1,75330.0,555,82,257,93,61,61,4,10,3,12,6,0,45,0,2,1109,25
1,0,60689.0,240,90,216,63,6,24,4,4,4,10,3,0,71,0,1,639,18
1,1,38680.0,11,0,36,15,5,12,1,2,0,3,7,0,38,0,1,79,5
1,1,61416.0,848,154,323,201,61,78,1,10,3,10,6,0,40,1,0,1665,23
1,0,49767.0,202,47,197,55,42,149,1,5,4,8,4,0,31,0,0,692,17
1,0,83273.0,433,89,650,16,102,102,10,4,6,9,7,0,52,0,3,1392,19
1,1,29009.0,6,6,15,10,5,2,2,2,0,3,6,0,41,0,1,44,5
2,1,45057.0,37,0,7,3,0,3,1,2,0,3,5,0,43,0,1,50,5
1,1,37150.0,167,37,64,49,34,116,8,4,3,6,7,0,51,0,1,467,13
1,0,43020.0,45,7,99,4,25,43,3,4,1,4,6,0,52,0,1,223,9
1,1,53154.0,129,0,21,0,1,7,1,3,1,4,4,0,63,0,1,158,8
1,1,65308.0,713,0,264,120,80,34,1,7,8,12,4,0,49,2,0,1211,27
1,0,76467.0,676,161,426,210,44,58,2,2,5,5,6,0,52,0,1,1575,12
0,1,81044.0,450,26,535,73,98,26,1,5,6,10,1,0,75,0,0,1208,21
1,1,32871.0,22,2,12,0,2,5,1,1,0,3,4,0,71,0,2,43,4
1,0,55801.0,367,4,51,6,4,95,6,7,2,6,7,0,47,1,2,527,15
1,0,76320.0,526,35,214,69,53,35,2,6,3,4,2,0,63,0,1,932,13
2,0,36927.0,51,0,16,0,0,4,2,3,0,3,8,0,67,0,2,71,6
1,1,48794.0,25,0,11,3,0,15,1,1,0,3,4,0,69,0,2,54,4
1,0,23478.0,28,6,27,12,17,39,1,3,0,3,8,0,57,0,0,129,6
1,0,71128.0,958,159,447,20,0,31,3,2,10,12,7,0,49,0,1,1615,24
2,0,70179.0,532,88,168,69,44,133,3,7,3,13,5,0,46,0,1,1034,23
1,1,59462.0,724,17,143,0,8,196,2,9,2,12,7,0,72,0,1,1088,23
2,1,51381.5,375,42,48,94,66,96,7,4,10,4,3,0,53,0,2,721,18
1,1,38361.0,39,0,56,20,8,14,3,3,1,3,7,0,53,0,1,137,7
2,0,51381.5,23,0,15,0,2,7,2,3,0,3,6,0,41,0,1,47,6
2,1,70038.0,587,54,348,71,54,130,1,4,4,8,2,0,40,0,0,1244,16
1,1,42554.0,29,1,11,0,0,0,2,2,0,3,4,0,44,0,2,41,5
1,1,67445.0,757,80,217,29,80,11,5,9,6,12,6,0,48,0,1,1174,27
1,0,67046.0,544,35,133,23,151,107,2,4,5,4,2,0,71,0,1,993,13
1,1,42192.0,40,15,15,17,6,7,1,2,1,3,4,0,74,0,0,100,6
2,1,77610.0,1245,33,332,21,33,16,2,4,7,4,7,0,70,0,1,1680,15
1,1,31761.0,19,1,20,16,14,28,2,3,0,4,5,0,38,0,1,98,7
1,1,34350.0,16,3,15,2,1,11,1,1,0,3,7,0,43,0,1,48,4
1,1,54591.0,376,4,94,12,9,24,3,6,2,8,5,0,73,0,1,519,16
1,1,71866.0,184,178,178,103,39,33,1,6,3,10,3,0,66,0,1,715,19
1,1,25293.0,15,0,11,0,2,9,1,1,1,2,8,0,53,0,1,37,4
2,0,42000.0,124,83,267,85,59,35,2,5,2,11,5,0,35,0,0,653,18
1,1,69520.0,627,120,414,121,80,93,1,9,6,5,5,0,39,0,0,1455,20
1,0,64713.0,180,60,241,13,54,54,2,5,5,7,4,0,52,0,1,602,17
2,1,27889.0,14,0,4,0,0,8,1,1,1,2,6,0,45,0,1,26,4
0,0,22123.0,3,3,24,34,7,31,1,2,1,3,5,0,62,0,0,102,6
1,1,51381.5,71,1,16,0,0,9,4,2,1,3,8,0,51,0,2,97,6
2,1,51381.5,161,0,22,0,0,24,2,4,1,4,6,0,68,0,1,207,9
1,1,27803.0,8,26,46,38,9,49,2,3,0,4,8,0,49,0,1,176,7
1,0,51381.5,264,0,21,12,6,147,3,6,1,5,7,0,67,0,1,450,12
1,1,51651.0,293,6,23,13,6,92,4,6,2,5,8,0,62,0,1,433,13
1,1,68487.0,758,12,385,33,89,89,1,9,7,13,4,0,34,0,0,1366,29
2,0,51381.5,532,126,490,164,126,126,1,5,5,11,1,0,79,1,0,1564,21
1,1,56796.0,656,38,161,62,47,37,3,8,9,7,7,0,53,0,1,1001,24
0,1,87000.0,196,25,607,67,17,49,1,4,6,7,2,0,30,0,0,961,17
1,1,79823.0,835,73,380,114,73,43,1,6,9,7,2,0,63,1,1,1518,22
1,0,30828.0,16,11,15,2,0,12,2,1,1,4,3,0,42,0,1,56,6
2,1,34109.0,9,1,5,2,1,4,1,0,0,3,4,0,51,0,1,22,3
2,0,53367.0,229,7,140,10,3,11,7,5,1,8,7,0,48,0,2,400,14
0,1,22390.0,0,1,4,15,1,5,1,1,0,2,7,0,53,0,0,26,3
1,1,71322.0,121,24,124,24,15,42,1,4,1,7,2,0,46,0,1,350,12
1,0,79244.0,471,102,125,212,61,245,1,4,10,7,1,0,29,2,0,1216,21
2,1,49912.0,520,8,223,32,49,42,4,10,5,7,8,0,73,1,1,874,22
2,1,48699.0,26,1,10,2,0,1,1,1,0,3,5,0,72,0,2,40,4
1,1,80144.0,240,132,445,250,192,108,1,3,7,8,1,0,47,0,0,1367,18
1,0,54252.0,178,4,26,8,4,44,5,4,1,5,6,0,66,0,2,264,10
2,1,81929.0,1486,55,278,49,0,185,2,4,4,10,6,0,46,2,1,2053,18
1,1,76068.0,1115,12,128,33,12,76,1,2,3,4,6,0,47,2,1,1376,9
2,1,53204.0,29,0,8,2,0,6,1,1,0,3,4,0,46,0,2,45,4
2,1,67911.0,529,0,356,63,28,0,3,6,7,11,3,0,73,0,1,976,24
0,1,14796.0,13,3,8,7,4,16,2,1,0,3,9,0,38,0,1,51,4
2,1,78128.0,934,24,230,16,24,36,2,8,4,6,3,0,48,2,1,1264,18
0,1,14188.0,2,7,11,16,12,27,1,2,0,4,6,0,50,0,0,75,6
0,1,20425.0,4,12,5,3,16,17,2,2,0,3,7,0,36,0,1,57,5
2,1,58646.0,62,1,44,6,5,22,1,2,1,4,4,0,60,0,1,140,7
1,0,72967.0,158,35,179,0,0,125,2,7,2,8,5,0,52,1,1,497,17
2,1,48150.0,173,2,39,3,2,47,3,5,1,4,7,0,73,0,1,266,10
1,0,82332.0,830,59,968,51,79,19,1,5,3,12,2,0,61,1,0,2006,20
1,0,58275.0,189,10,253,56,43,64,6,8,2,7,7,0,67,0,2,615,17
2,1,44953.0,728,17,133,11,8,124,1,7,3,13,6,0,41,1,0,1021,23
1,1,34587.0,7,2,9,2,0,2,2,1,0,3,4,0,69,0,2,22,4
2,1,43018.0,35,4,17,7,6,64,1,2,2,2,5,0,48,0,1,133,6
2,1,45736.0,188,3,180,20,3,43,5,7,1,6,7,0,68,0,1,437,14
2,1,66476.0,742,28,152,25,9,57,2,6,8,10,4,0,53,0,1,1013,24
0,1,27733.0,0,7,5,26,2,17,2,2,0,3,7,0,41,0,1,57,5
2,1,69805.0,750,71,174,13,10,20,2,6,8,11,2,0,70,0,1,1038,25
2,0,72217.0,816,42,450,55,56,154,1,3,10,8,2,0,60,0,0,1573,21
1,0,25818.0,5,2,8,2,2,9,1,0,1,2,7,0,51,0,1,28,3
2,1,37509.0,37,5,56,12,8,5,2,3,0,4,7,0,46,0,1,123,7
0,1,25176.0,4,0,4,0,0,5,1,1,0,2,7,0,46,0,2,13,3
1,1,43586.0,99,2,11,4,0,16,3,3,0,4,8,0,42,0,1,132,7
0,1,53230.0,176,72,98,136,21,229,4,5,2,12,5,0,66,0,1,732,19
1,1,50116.0,54,0,10,0,0,2,2,1,0,4,5,0,65,1,2,66,5
1,1,84906.0,997,15,414,99,30,76,1,5,6,12,2,0,50,3,0,1631,23
1,1,61286.0,356,0,107,19,9,117,2,7,1,8,5,0,56,0,1,608,16
2,1,82333.0,1311,0,359,46,89,17,1,4,3,10,2,0,36,1,0,1822,17
2,1,65220.0,890,63,292,0,25,12,4,8,4,7,6,0,57,0,0,1282,19
1,1,33590.0,4,0,2,0,0,2,1,1,0,2,7,0,48,0,3,8,3
1,0,30992.0,17,0,14,7,3,2,1,1,0,3,7,0,46,0,1,43,4
2,0,72309.0,960,0,883,50,38,0,1,5,6,8,3,0,46,1,0,1931,19
2,1,156924.0,2,1,2,1,1,1,0,0,0,0,0,0,73,0,0,8,0
0,1,16005.0,1,3,2,20,30,47,3,2,1,2,8,0,42,0,1,103,5
2,0,65487.0,240,67,500,199,0,163,3,3,5,6,2,0,65,0,0,1169,14
1,1,58692.0,301,11,61,4,7,11,1,8,2,4,7,0,57,0,1,395,14
1,0,40590.0,154,0,50,6,11,37,5,3,4,3,6,0,53,1,2,258,10
1,0,20587.0,2,3,6,4,1,9,1,1,1,2,7,0,52,0,1,25,4
2,0,62637.0,104,12,48,4,12,5,1,2,2,5,2,0,68,0,1,185,9
2,0,29435.0,70,3,37,4,2,64,4,3,2,2,9,0,56,0,2,180,7
1,0,19346.0,2,0,9,3,6,2,1,1,0,3,8,0,48,0,1,22,4
1,1,35788.0,23,2,11,3,1,4,2,2,0,3,6,0,51,0,2,44,5
1,0,36997.0,43,4,12,8,0,27,5,2,1,4,5,0,54,0,2,94,7
1,1,23539.0,4,24,11,16,1,25,1,2,0,4,6,0,65,0,0,81,6
1,0,65333.0,654,7,92,0,15,30,7,9,4,8,6,0,49,2,1,798,21
1,0,78499.0,912,72,170,47,36,97,1,11,3,4,4,0,65,1,0,1334,18
2,1,29732.0,25,0,8,0,1,4,1,2,0,2,9,0,51,0,1,38,4
2,1,41275.0,24,4,22,0,2,9,4,3,1,3,5,0,62,0,3,61,7
2,1,63516.0,141,11,114,15,14,5,4,4,1,7,5,0,49,0,2,300,12
2,1,42769.0,71,0,13,3,1,0,2,1,1,4,4,0,60,0,1,88,6
2,1,49572.0,35,1,16,0,1,1,2,2,0,3,7,0,64,0,2,54,5
1,1,69209.0,496,32,849,229,48,128,2,5,3,6,4,0,50,1,0,1782,14
1,1,17148.0,9,9,11,13,10,16,4,3,1,3,8,0,46,0,1,68,7
1,0,40590.0,154,0,50,6,11,37,5,3,4,3,6,0,53,1,2,258,10
2,1,30560.0,9,1,5,4,5,7,1,1,0,3,7,0,46,0,1,31,4
0,1,32146.0,26,3,23,4,7,3,2,2,0,4,6,0,39,0,1,66,6
0,0,41713.0,77,8,44,10,10,25,5,3,1,4,6,0,58,0,2,174,8
2,1,34176.0,11,2,7,4,2,2,1,1,0,3,3,0,47,0,1,28,4
2,1,58482.0,576,7,115,19,7,7,2,7,4,9,6,0,67,1,1,731,20
1,0,59686.0,89,15,89,34,42,5,1,4,1,6,4,0,57,0,1,274,11
2,1,60896.0,1013,30,399,60,46,153,3,9,10,4,6,0,58,0,1,1701,23
1,1,62994.0,224,12,48,4,12,12,1,6,2,4,6,0,42,0,1,312,12
1,1,47320.0,200,19,111,50,15,19,6,5,1,8,6,0,65,0,1,414,14
0,0,74859.0,570,73,614,133,102,73,1,6,5,11,3,0,73,1,0,1565,22
0,0,15253.0,1,3,3,8,1,13,2,1,0,3,7,0,30,0,1,29,4
2,0,31560.0,62,1,20,4,0,7,2,2,1,3,8,0,48,0,1,94,6
1,0,72071.0,531,69,300,150,138,150,3,5,4,8,2,0,68,0,1,1338,17
2,0,91172.0,162,28,818,0,28,56,0,4,3,7,3,0,32,4,0,1092,14
1,1,90000.0,675,144,133,94,192,241,1,4,8,5,1,0,38,3,0,1479,17
1,0,41967.0,23,4,10,0,2,15,1,1,0,3,4,0,41,0,2,54,4
1,0,69263.0,492,5,32,13,5,21,1,9,1,7,6,0,57,1,1,568,17
0,0,65706.0,918,10,129,13,0,129,1,11,3,12,7,0,52,3,0,1199,26
1,1,60934.0,224,155,155,192,93,54,2,6,4,11,4,0,47,0,1,873,21
1,1,71965.0,572,19,286,50,38,248,3,6,3,5,3,0,71,0,1,1213,14
1,1,65210.0,626,0,70,0,7,28,2,9,3,8,6,0,67,2,1,731,20
2,1,79174.0,1074,37,518,193,92,129,1,5,6,7,2,0,47,2,0,2043,18
2,0,81380.0,741,68,689,224,68,103,1,4,2,10,2,0,55,0,0,1893,16
2,0,48432.0,322,3,50,4,3,42,5,7,1,6,8,0,49,0,1,424,14
1,1,52914.0,254,10,44,30,10,227,2,7,3,3,7,0,51,1,1,575,13
1,1,38946.0,116,6,82,6,6,41,2,3,1,6,5,0,67,0,1,257,10
1,1,26067.0,22,2,18,0,2,12,3,3,0,3,8,0,48,0,1,56,6
2,1,44325.0,516,0,21,0,0,5,4,8,2,7,8,0,50,1,1,542,17
1,1,42523.0,14,36,11,3,26,35,1,1,1,4,2,0,58,0,0,125,6
0,0,26487.0,2,8,10,12,14,23,3,2,1,3,5,0,44,0,1,69,6
0,1,53233.0,28,0,9,3,0,0,1,1,0,3,4,0,65,0,1,40,4
1,1,67716.0,530,142,217,62,9,56,4,7,4,13,5,0,62,1,1,1016,24
2,1,76234.0,519,50,167,130,0,41,1,8,3,11,3,0,50,1,1,907,22
2,1,84117.0,611,76,749,59,45,26,1,7,10,6,2,0,66,1,0,1566,23
2,1,65487.0,240,67,500,199,0,163,3,3,5,6,2,0,65,0,0,1169,14
0,1,25224.0,4,9,12,11,2,8,2,1,1,3,3,0,50,0,1,46,5
2,0,89616.0,671,47,655,145,111,15,1,7,5,12,2,0,39,0,0,1644,24
1,0,40851.0,23,1,7,0,4,24,1,1,1,2,7,0,51,0,2,59,4
1,1,27469.0,9,1,2,3,2,0,1,0,0,3,6,0,75,0,0,17,3
0,1,82347.0,556,54,845,202,133,63,1,7,7,10,3,0,65,2,0,1853,24
1,1,73803.0,833,80,363,52,26,174,2,9,5,6,6,0,65,1,1,1528,20
2,0,8820.0,12,0,13,4,2,4,4,3,0,3,8,0,70,0,2,35,6
1,0,43322.0,56,7,48,10,2,18,1,3,0,4,7,0,48,0,0,141,7
1,1,55593.0,293,8,124,11,4,106,2,6,6,3,6,0,49,1,1,546,15
1,1,50501.0,297,0,38,13,0,152,7,5,4,4,6,0,68,1,2,500,13
1,1,37085.0,39,1,16,2,0,3,4,3,0,3,8,0,47,0,2,61,6
0,0,16185.0,5,11,16,21,8,45,2,2,2,2,8,0,32,0,1,106,6
1,0,57731.0,266,21,300,65,8,44,4,8,8,6,6,0,53,0,1,704,22
2,0,48432.0,322,3,50,4,3,42,5,7,1,6,8,0,49,0,1,424,14
1,1,73807.0,366,124,156,71,78,54,2,5,5,11,2,0,44,0,1,849,21
1,1,18929.0,32,0,8,23,4,18,1,1,0,4,6,0,32,0,0,85,5
1,0,35893.0,158,0,23,0,0,18,6,3,1,5,8,0,54,0,2,199,9
1,1,61014.0,269,129,495,182,43,29,4,9,3,4,7,0,42,0,1,1147,16
1,1,32144.0,41,0,10,0,0,3,4,2,1,3,7,0,68,1,2,54,6
0,1,14918.0,3,3,3,15,4,15,1,1,0,3,6,0,59,0,1,43,4
1,0,45146.0,33,0,5,0,0,15,2,1,1,2,4,0,59,0,2,53,4
0,0,41769.0,302,29,131,32,0,27,6,8,1,7,8,0,67,0,1,521,16
1,1,88325.0,519,71,860,93,27,53,1,6,2,9,2,0,41,0,0,1623,17
2,0,38054.0,23,2,17,2,1,0,2,2,0,3,7,0,72,0,2,45,5
0,0,80617.0,594,51,631,72,55,32,1,4,6,8,2,0,27,0,0,1435,18
1,1,5305.0,12,4,7,1,3,5,0,1,0,0,13,0,46,0,1,32,1
1,1,36807.0,4,2,5,0,0,5,1,1,0,2,6,0,68,0,2,16,3
1,1,28427.0,18,3,19,3,3,6,2,2,0,3,8,0,39,0,1,52,5
2,0,82032.0,332,194,377,149,125,57,0,4,6,7,1,0,74,0,0,1234,17
1,1,22775.0,5,1,8,0,0,1,1,1,0,2,8,0,44,0,1,15,3
2,1,40101.0,171,3,129,26,24,62,4,6,1,6,7,0,37,0,1,415,13
1,1,58025.0,270,31,88,11,48,22,3,3,2,10,4,0,43,0,1,470,15
2,0,75777.0,712,26,538,69,13,80,1,3,6,11,1,0,40,2,0,1438,20
0,1,7500.0,2,8,11,3,8,21,4,3,2,2,7,0,43,0,1,53,7
2,1,33562.0,21,12,12,0,3,3,3,2,0,4,4,0,59,0,3,51,6
2,0,57642.0,580,6,58,8,0,27,3,7,6,6,4,0,52,1,1,679,19
1,1,58554.0,368,24,68,38,0,88,6,8,2,6,7,0,54,0,2,586,16
1,1,63777.0,457,5,106,15,17,53,8,11,1,6,8,0,43,0,2,653,18
1,0,57967.0,229,7,137,4,0,91,5,4,2,8,5,0,60,0,1,468,14
0,1,51381.5,32,2,1607,12,4,22,0,0,0,1,0,0,44,1,0,1679,1
1,1,24434.0,3,2,8,20,0,17,2,2,1,2,7,0,50,0,2,50,5
